EMPLOYEEID;DIVISIONID;DEPARTMENTID;JOBID;JOBCLASSIFICATIONID;MANAGERID;EXITREASON;DATE;EXITDATE;FTE;STANDARDWEEKLYHOURS;WORKINGDAYSPERWEEK;SALARY
E157405;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20200717;1;40;5;378331
E158174;DIV03;DEP023;443;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20190613;20201224;1;40;5;242667
E159370;DIV02;DEP023;453;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200623;1;40;5;201198
E159561;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140312;20210707;1;40;5;108227
E160371;DIV02;DEP023;453;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200113;1;40;5;61658
E161406;DIV02;DEP023;233;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20200505;1;40;5;62317
E161478;DIV03;DEP023;454;JC_Manager;M237930;Volutary termination - Worklife balance;20190702;20210421;1;40;5;110017
E163079;DIV02;DEP023;282;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20210401;1;40;5;238695
E164312;DIV03;DEP023;321;JC_Specialist;M237930;Volutary termination - Worklife balance;20140312;20200716;1;40;5;80093
E167866;DIV03;DEP023;462;JC_Specialist;M237930;Volutary termination - Worklife balance;20140312;20200723;1;40;5;243768
E169287;DIV05;DEP023;452;JC_Senior specialist;M044139;Volutary termination - Worklife balance;20140312;20210105;1;40;5;30373
E169911;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140312;20200614;1;40;5;50628
E170772;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140412;20210204;1;40;5;67079
E171741;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Early Retirement;20140312;20200305;1;40;5;86042
E173409;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200208;1;40;5;224521
E175290;DIV02;DEP023;412;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20201023;1;40;5;51904
E178925;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140312;20210331;1;40;5;78765
E180488;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Early Retirement;20140312;20210609;1;40;5;47385
E185467;DIV02;DEP023;262;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20200427;1;40;5;236885
E185611;DIV02;DEP023;252;JC_Specialist;M252825;Volutary termination - Worklife balance;20140312;20201223;1;40;5;339180
E186604;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210606;1;40;5;61105
E188395;DIV02;DEP023;393;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20200705;1;40;5;95124
E189254;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140512;20200716;1;40;5;84863
E190611;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140512;20210702;1;40;5;124668
E192520;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140512;20210125;1;40;5;114326
E192838;DIV02;DEP023;281;JC_Associate;M252825;Volutary termination - Worklife balance;20140512;20191030;1;40;5;31053
E193021;DIV00;DEP023;444;JC_Expert;M217443;Volutary termination - Worklife balance;20140512;20200322;1;40;5;848366
E198305;DIV09;DEP023;453;JC_Expert;M300121;Volutary termination - Worklife balance;20140512;20210204;1;40;5;46852
E198532;DIV02;DEP023;445;JC_Manager;M252825;Voluntary Termination - Early Retirement;20140512;20200104;1;40;5;42700
E198575;DIV03;DEP023;291;JC_Associate;M237930;Volutary termination - Worklife balance;20140512;20210407;1;40;5;84703
E198593;DIV09;DEP023;444;JC_Expert;M300121;Volutary termination - Worklife balance;20140512;20201024;1;40;5;67577
E200915;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140512;20201221;1;40;5;72272
E189864;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Early Retirement;20140512;20200421;1;40;5;91896
E201940;DIV03;DEP023;412;JC_Specialist;M237930;Volutary termination - Worklife balance;20140512;20210317;1;40;5;254551
E202693;DIV03;DEP023;392;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20190706;20210421;1;40;5;216030
E204708;DIV02;DEP023;445;JC_Manager;M252825;Volutary termination - Worklife balance;20140512;20200717;1;40;5;59728
E204939;DIV07;DEP023;452;JC_Senior specialist;M154464;Volutary termination - Worklife balance;20140512;20210113;1;40;5;99628
E205422;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140512;20191225;1;40;5;57692
E206993;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20140512;20210506;1;40;5;367780
E211797;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20140512;20210107;1;40;5;61206
E213384;DIV02;DEP023;351;JC_Associate;M252825;Volutary termination - Worklife balance;20140512;20210113;1;40;5;61750
E214722;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20140512;20210601;1;40;5;93248
E217437;DIV03;DEP023;301;JC_Associate;M237930;Volutary termination - Worklife balance;20140512;20210120;1;40;5;89845
E218031;DIV02;DEP023;453;JC_Expert;M252825;Volutary termination - Worklife balance;20140312;20210207;1;40;5;55586
E219487;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210602;1;40;5;52024
E210226;DIV03;DEP023;445;JC_Manager;M237930;Involuntary Elimination of Position;20140312;20210421;1;40;5;89847
E224149;DIV00;DEP023;452;JC_Senior specialist;M217443;Volutary termination - Worklife balance;20140312;20200602;1;40;5;456748
E224230;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140312;20201124;1;40;5;68240
E226568;DIV09;DEP023;454;JC_Manager;M300121;Volutary termination - Worklife balance;20140312;20191226;1;40;5;34535
E227230;DIV03;DEP023;232;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140312;20210219;1;40;5;71151
E227956;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140312;20191209;1;40;5;358729
E227968;DIV02;DEP023;351;JC_Associate;M252825;Volutary termination - Worklife balance;20140312;20200208;1;40;5;392689
E228380;DIV03;DEP023;444;JC_Expert;M237930;Volutary termination - Worklife balance;20190805;20210504;1;40;5;267139
E228562;DIV03;DEP023;282;JC_Specialist;M237930;Volutary termination - Worklife balance;20140312;20200414;1;40;5;46581
E229713;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140612;20210510;1;40;5;214697
E230193;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140612;20210605;1;40;5;415680
E233470;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20210105;1;40;5;368375
E233710;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20210322;1;40;5;107991
E234449;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20210203;1;40;5;351310
E234524;DIV02;DEP023;443;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20200215;1;40;5;383876
E235176;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20140612;20210318;1;40;5;219774
E235522;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140612;20210428;1;40;5;231145
E235879;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20140612;20200602;1;40;5;64020
E235940;DIV02;DEP023;446;JC_Director;M252825;Volutary termination - Worklife balance;20140612;20191223;1;40;5;360860
E236035;DIV03;DEP023;446;JC_Director;M237930;Volutary termination - Worklife balance;20140612;20210604;1;40;5;238660
E237526;DIV02;DEP023;253;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20140612;20201227;1;40;5;333241
E237608;DIV03;DEP023;445;JC_Manager;M237930;Volutary termination - Worklife balance;20140612;20201215;1;40;5;194429
E237887;DIV09;DEP023;301;JC_Associate;M300121;Volutary termination - Worklife balance;20140612;20200120;1;40;5;85238
E239039;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20140612;20200929;1;40;5;89794
E240919;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20141228;20210120;1;40;5;180033
E241171;DIV03;DEP023;281;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210628;1;40;5;235691
E242320;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20141228;20210711;1;40;5;234085
E245107;DIV03;DEP023;301;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20200701;1;40;5;24062
E245676;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210509;1;40;5;249472
E246514;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20141228;20210428;1;40;5;35799
E246906;DIV03;DEP023;282;JC_Specialist;M237930;Volutary termination - Worklife balance;20141228;20200501;1;40;5;258205
E247955;DIV03;DEP023;221;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210217;1;40;5;237925
E248562;DIV03;DEP023;261;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210401;1;40;5;92991
E249035;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20141228;20210615;1;40;5;88885
E250629;DIV02;DEP023;402;JC_Specialist;M252825;Volutary termination - Worklife balance;20141228;20210424;1;40;5;93330
E251594;DIV02;DEP023;443;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20141228;20201115;1;40;5;267062
E252779;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210425;1;40;5;98422
E253462;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210622;1;40;5;275517
E254276;DIV05;DEP023;445;JC_Manager;M044139;Volutary termination - Worklife balance;20141228;20210425;1;40;5;65353
E255514;DIV02;DEP023;412;JC_Specialist;M252825;Involuntary Elimination of Position;20141228;20210114;1;40;5;266031
E256790;DIV02;DEP023;461;JC_Associate;M252825;Volutary termination - Worklife balance;20141228;20210710;1;40;5;103540
E257278;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20141228;20210713;1;40;5;275573
E259242;DIV09;DEP023;444;JC_Expert;M300121;Volutary termination - Worklife balance;20141228;20191014;1;40;5;74126
E260827;DIV02;DEP023;442;JC_Specialist;M252825;Volutary termination - Worklife balance;20141228;20200112;1;40;5;272017
E263214;DIV03;DEP023;461;JC_Associate;M237930;Volutary termination - Worklife balance;20141228;20210309;1;40;5;91850
E263309;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20141228;20191116;1;40;5;445601
E263786;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20141228;20210525;1;40;5;402392
E264861;DIV03;DEP023;462;JC_Specialist;M237930;Involuntary Elimination of Position;20141228;20210613;1;40;5;125499
E263060;DIV03;DEP023;453;JC_Expert;M237930;Volutary termination - Worklife balance;20150210;20210120;1;40;5;82820
E266863;DIV03;DEP023;411;JC_Associate;M237930;Voluntary Termination - Compensation;20150210;20200717;1;40;5;102582
E267173;DIV02;DEP023;444;JC_Expert;M252825;Volutary termination - Worklife balance;20151227;20210119;1;40;5;87616
E268289;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20151227;20201210;1;40;5;50951
E269256;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20151227;20210709;1;40;5;392100
E269680;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20151227;20210206;1;40;5;398791
E269686;DIV09;DEP023;454;JC_Manager;M300121;Volutary termination - Worklife balance;20151227;20200216;1;40;5;98427
E270365;DIV03;DEP023;253;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20151227;20210218;1;40;5;77460
E274735;DIV01;DEP023;444;JC_Expert;M144808;Volutary termination - Worklife balance;20151227;20210413;1;40;5;125097
E267994;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20190729;20210517;1;40;5;101419
E275953;DIV09;DEP023;453;JC_Expert;M300121;Volutary termination - Worklife balance;20151227;20200203;1;40;5;53534
E276110;DIV03;DEP023;452;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20151227;20200331;1;40;5;46136
E277055;DIV03;DEP023;213;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20160127;20210704;1;40;5;125659
E278377;DIV03;DEP023;455;JC_Director;M237930;Volutary termination - Worklife balance;20160127;20210605;1;40;5;126848
E280626;DIV03;DEP023;361;JC_Associate;M237930;Volutary termination - Worklife balance;20160127;20201222;1;40;5;259292
E281773;DIV03;DEP023;443;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20160127;20210331;1;40;5;198548
E282394;DIV03;DEP023;421;JC_Associate;M237930;Volutary termination - Worklife balance;20190729;20210217;1;40;5;54469
E283347;DIV03;DEP023;450;JC_Associate;M237930;Volutary termination - Worklife balance;20160527;20210427;1;40;5;132451
E285010;DIV03;DEP023;442;JC_Specialist;M237930;Volutary termination - Worklife balance;20160527;20210509;1;40;5;58223
E285019;DIV09;DEP023;462;JC_Specialist;M300121;Volutary termination - Worklife balance;20160527;20201102;1;40;5;85282
E286052;DIV02;DEP023;252;JC_Specialist;M252825;Volutary termination - Worklife balance;20160527;20200323;1;40;5;95709
E288088;DIV09;DEP023;452;JC_Senior specialist;M300121;Volutary termination - Worklife balance;20160527;20200909;1;40;5;116566
E289080;DIV02;DEP023;452;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20160127;20200625;1;40;5;82929
E289304;DIV02;DEP023;433;JC_Senior specialist;M252825;Volutary termination - Worklife balance;20160327;20210420;1;40;5;96230
E274956;DIV03;DEP023;402;JC_Specialist;M237930;Volutary termination - Worklife balance;20160327;20200902;1;40;5;41213
E291730;DIV05;DEP023;422;JC_Specialist;M044139;Volutary termination - Worklife balance;20160327;20191030;1;40;5;68475
E292366;DIV02;DEP023;401;JC_Associate;M252825;Volutary termination - Worklife balance;20160327;20200710;1;40;5;306144
E292860;DIV03;DEP023;450;JC_Associate;M237930;Volutary termination - Worklife balance;20160327;20210615;1;40;5;153244
E293489;DIV03;DEP023;251;JC_Associate;M237930;Volutary termination - Worklife balance;20160127;20210616;1;40;5;148665
E293618;DIV02;DEP023;262;JC_Specialist;M252825;Volutary termination - Worklife balance;20190626;20210121;1;40;5;94006
E295915;DIV03;DEP023;443;JC_Senior specialist;M237930;Volutary termination - Worklife balance;20170426;20210502;1;40;5;84347
E296088;DIV09;DEP023;402;JC_Specialist;M300121;Volutary termination - Worklife balance;20170426;20200331;1;40;5;85204
E289513;DIV03;DEP023;454;JC_Manager;M237930;Volutary termination - Worklife balance;20170107;20201118;1;40;5;92885
E299670;DIV05;DEP023;432;JC_Specialist;M044139;Voluntary Termination - Compensation;20141006;20141205;1;40;5;31112
E299671;DIV02;DEP023;411;JC_Associate;M252825;Voluntary Termination - Personal Reason;20141007;20141206;1;40;5;109737
E299672;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141008;20141207;1;40;5;86534
E299673;DIV03;DEP023;443;JC_Senior specialist;M237930;Voluntary Termination - Compensation;20141009;20141208;1;40;5;113096
E299674;DIV03;DEP023;444;JC_Expert;M266882;Voluntary Termination - Compensation;20141010;20141209;1;40;5;26541
E299675;DIV04;DEP023;361;JC_Associate;M096889;Voluntary Termination - Personal Reason;20141011;20141210;1;40;5;53790
E299676;DIV09;DEP023;443;JC_Senior specialist;M300121;Voluntary Termination - Compensation;20141012;20141211;1;40;5;69848
E299677;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Personal Reason;20141013;20141212;1;40;5;80736
E299678;DIV02;DEP023;442;JC_Specialist;M252825;Voluntary Termination - Compensation;20141014;20141213;1;40;5;95079
E299679;DIV02;DEP023;455;JC_Director;M252825;Voluntary Termination - Personal Reason;20141015;20141214;1;40;5;73408
E299680;DIV03;DEP023;450;JC_Associate;M266882;Voluntary Termination - Compensation;20141016;20141215;1;40;5;40250
E299681;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Personal Reason;20141017;20141216;1;40;5;31949
E299682;DIV09;DEP023;292;JC_Specialist;M300121;Voluntary Termination - Compensation;20141018;20141217;1;40;5;93901
E299683;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Personal Reason;20141019;20141218;1;40;5;112139
E299684;DIV04;DEP023;453;JC_Expert;M200979;Voluntary Termination - Personal Reason;20141020;20141219;1;40;5;81865
E299685;DIV02;DEP023;443;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141021;20141220;1;40;5;80831
E299686;DIV09;DEP023;452;JC_Senior specialist;M300121;Voluntary Termination - Compensation;20141022;20141221;1;40;5;66351
E299687;DIV03;DEP023;443;JC_Senior specialist;M266882;Voluntary Termination - Compensation;20141023;20141222;1;40;5;31452
E299688;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Personal Reason;20141024;20141223;1;40;5;154274
E299689;DIV08;DEP023;452;JC_Senior specialist;M293226;Voluntary Termination - Personal Reason;20141025;20141224;1;40;5;87525
E299690;DIV02;DEP023;444;JC_Expert;M252825;Voluntary Termination - Personal Reason;20141026;20141225;1;40;5;26982
E299691;DIV03;DEP023;411;JC_Associate;M237930;Voluntary Termination - Compensation;20141027;20141226;1;40;5;103561
E299692;DIV02;DEP023;433;JC_Senior specialist;M252825;Voluntary Termination - Compensation;20141028;20141227;1;40;5;101727
E299693;DIV02;DEP023;446;JC_Director;M252825;Voluntary Termination - Personal Reason;20141029;20141228;1;40;5;112846
E299694;DIV03;DEP023;445;JC_Manager;M237930;Voluntary Termination - Compensation;20141030;20141229;1;40;5;60233
E299695;DIV02;DEP023;442;JC_Specialist;M252825;Voluntary Termination - Personal Reason;20141031;20141230;1;40;5;111830
E299696;DIV08;DEP023;452;JC_Senior specialist;M293226;Voluntary Termination - Personal Reason;20141101;20141231;1;40;5;44418
E299697;DIV03;DEP023;251;JC_Associate;M237930;Voluntary Termination - Compensation;20141102;20150101;1;40;5;52899
E299698;DIV03;DEP023;452;JC_Senior specialist;M237930;Voluntary Termination - Compensation;20141103;20150102;1;40;5;70384
E299699;DIV06;DEP023;251;JC_Associate;M044771;Voluntary Termination - Compensation;20141104;20150103;1;40;5;84719
E299700;DIV06;DEP023;445;JC_Manager;M109659;Voluntary Termination - Personal Reason;20141105;20150104;1;40;5;26782
E299701;DIV02;DEP023;452;JC_Senior specialist;M252825;Voluntary Termination - Personal Reason;20141106;20150105;1;40;5;90661
E299702;DIV04;DEP023;361;JC_Associate;M095280;Voluntary Termination - Compensation;20141107;20150106;1;40;5;59738
E299703;DIV03;DEP023;455;JC_Director;M237930;Voluntary Termination - Compensation;20141108;20150107;1;40;5;79253
E299704;DIV09;DEP023;444;JC_Expert;M300121;Voluntary Termination - Compensation;20141109;20150108;1;40;5;74174
E299705;DIV08;DEP023;454;JC_Manager;M293226;Voluntary Termination - Personal Reason;20141110;20150109;1;40;5;53449
