SALESORDERID;CREATEDBY;CREATEDAT;CHANGEDBY;CHANGEDAT;FISCALYEARVARIANT;FISCALYEARPERIOD;NOTEID;PARTNERID;SALESORG;CURRENCY;GROSSAMOUNT;NETAMOUNT;TAXAMOUNT;LIFECYCLESTATUS;BILLINGSTATUS;DELIVERYSTATUS
200002287;8;20240620;8;20240624;K4;2024006;;100000012;EMEA;USD;26992;23618;3374;I;I;I
200002287;8;20240620;8;20240624;K4;2024006;;100000012;EMEA;USD;41992;36743;5249;I;I;I
200002289;5;20240621;5;20240626;K4;2024006;;100000020;APJ;USD;11397;9972,38;1424,63;I;I;I
200002289;5;20240621;5;20240626;K4;2024006;;100000020;APJ;USD;26394;23094,75;3299,25;I;I;I
200002290;2;20240624;2;20240627;K4;2024006;;100000028;EMEA;USD;2593;2268,88;324,13;I;I;I
200002290;2;20240624;2;20240627;K4;2024006;;100000028;EMEA;USD;6193;5418,88;774,13;I;I;I
200002291;1;20240626;1;20240629;K4;2024006;;100000002;AMER;USD;2694;2357,25;336,75;X;X;X
200002292;12;20240628;12;20240630;K4;2024006;;100000032;AMER;USD;32864;28756;4108;I;I;I
200002292;12;20240628;12;20240630;K4;2024006;;100000032;AMER;USD;47864;41881;5983;I;I;I
200002293;5;20240630;5;20240701;K4;2024006;;100000015;APJ;USD;62982;55109,25;7872,75;I;I;I
200002293;5;20240630;5;20240701;K4;2024006;;100000015;APJ;USD;92976;81354;11622;I;I;I
200002294;7;20240702;7;20240703;K4;2024007;;100000032;AMER;USD;10249;8967,88;1281,13;I;I;I
200002295;4;20240705;4;20240706;K4;2024007;;100000017;APJ;USD;2756;2411,5;344,5;I;I;I
200002296;4;20240708;4;20240710;K4;2024007;;100000021;APJ;USD;27993;24493,88;3499,13;I;I;I
200002297;12;20240710;12;20240715;K4;2024007;;100000001;AMER;USD;62309;54520,38;7788,63;X;X;X
200002298;9;20240710;9;20240711;K4;2024007;;100000000;AMER;USD;399;349,13;49,88;I;I;I
200002299;13;20240710;13;20240711;K4;2024007;;100000034;AMER;USD;2499;2186,63;312,38;I;I;I
200002300;1;20240710;1;20240714;K4;2024007;;100000002;AMER;USD;19994;17494,75;2499,25;I;I;I
200002300;1;20240710;1;20240714;K4;2024007;;100000002;AMER;USD;47987;41988,63;5998,38;I;I;I
200002301;10;20240710;10;20240712;K4;2024007;;100000031;AMER;USD;9246;8090,25;1155,75;I;I;I
200002302;5;20240710;5;20240711;K4;2024007;;100000016;APJ;USD;32793;28693,88;4099,13;I;I;I
200002303;5;20240711;5;20240715;K4;2024007;;100000023;APJ;USD;47012;41135,5;5876,5;I;I;I
200002304;11;20240711;11;20240712;K4;2024007;;100000032;AMER;USD;32982;28859,25;4122,75;I;I;I
200002304;11;20240711;11;20240712;K4;2024007;;100000032;AMER;USD;60471;52912,13;7558,88;I;I;I
200002305;2;20240712;2;20240714;K4;2024007;;100000038;EMEA;USD;7497;6559,88;937,13;I;I;I
200002306;8;20240715;8;20240718;K4;2024007;;100000026;EMEA;USD;76778;67180,75;9597,25;I;I;I
200002307;4;20240718;4;20240720;K4;2024007;;100000019;APJ;USD;8166;7145,25;1020,75;I;I;I
200002309;13;20240722;13;20240725;K4;2024007;;100000000;AMER;USD;5841;5110,88;730,13;I;I;I
200002310;4;20240725;4;20240728;K4;2024007;;100000018;APJ;USD;6292;5505,5;786,5;I;I;I
200002310;4;20240725;4;20240728;K4;2024007;;100000018;APJ;USD;47890;41903,75;5986,25;I;I;I
200002312;3;20240726;3;20240729;K4;2024007;;100000009;EMEA;USD;24467;21408,63;3058,38;I;I;I
200002312;3;20240726;3;20240729;K4;2024007;;100000009;EMEA;USD;25743;22525,13;3217,88;I;I;I
200002314;12;20240729;12;20240730;K4;2024007;;100000001;AMER;USD;9600;8400;1200;I;I;I
200002314;12;20240729;12;20240730;K4;2024007;;100000001;AMER;USD;90973;79601,38;11371,63;I;I;I
200002316;6;20240730;6;20240804;K4;2024007;;100000008;EMEA;USD;14695;12858,13;1836,88;I;I;I
200002317;6;20240730;6;20240801;K4;2024007;;100000009;EMEA;USD;20791;18192,13;2598,88;I;I;I
200002318;14;20240731;14;20240802;K4;2024007;;100000000;AMER;USD;1743;1525,13;217,88;I;I;I
200002320;7;20240801;7;20240805;K4;2024008;;100000032;AMER;USD;54984;48111;6873;I;I;I
200002322;2;20240804;2;20240808;K4;2024008;;100000007;EMEA;USD;49329;43162,88;6166,13;I;I;I
200002323;5;20240806;5;20240809;K4;2024008;;100000019;APJ;USD;17800;15575;2225;I;I;I
200002324;12;20240809;12;20240810;K4;2024008;;100000033;AMER;USD;1144;1001;143;I;I;I
200002326;2;20240810;2;20240815;K4;2024008;;100000010;EMEA;USD;10724;9383,5;1340,5;I;I;I
200002326;2;20240810;2;20240815;K4;2024008;;100000010;EMEA;USD;24215;21188,13;3026,88;I;I;I
200002327;4;20240811;4;20240814;K4;2024008;;100000018;APJ;USD;19888;17402;2486;I;I;I
200002327;4;20240811;4;20240814;K4;2024008;;100000018;APJ;USD;44680;39095;5585;I;I;I
200002329;13;20240813;13;20240814;K4;2024008;;100000033;AMER;USD;1596;1396,5;199,5;I;I;I
200002331;8;20240815;8;20240818;K4;2024008;;100000008;EMEA;USD;957;837,38;119,63;I;I;I
200002333;1;20240816;1;20240820;K4;2024008;;100000031;AMER;USD;14994;13119,75;1874,25;I;I;I
200002333;1;20240816;1;20240820;K4;2024008;;100000031;AMER;USD;79681;69720,88;9960,13;I;I;I
200002334;4;20240818;4;20240822;K4;2024008;;100000016;APJ;USD;126400;110600;15800;I;I;I
200002335;5;20240820;5;20240822;K4;2024008;;100000015;APJ;USD;25992;22743;3249;I;I;I
200002337;3;20240824;3;20240827;K4;2024008;;100000009;EMEA;USD;19443;17012,63;2430,38;I;I;I
200002338;4;20240825;4;20240830;K4;2024008;;100000021;APJ;USD;29523;25832,63;3690,38;I;I;I
200002338;4;20240825;4;20240830;K4;2024008;;100000021;APJ;USD;39723;34757,63;4965,38;I;I;I
200002338;4;20240825;4;20240830;K4;2024008;;100000021;APJ;USD;72717;63627,38;9089,63;I;I;I
200002339;11;20240827;11;20240901;K4;2024008;;100000034;AMER;USD;51990;45491,25;6498,75;I;I;I
200002340;4;20240828;4;20240829;K4;2024008;;100000017;APJ;USD;19200;16800;2400;I;I;I
200002341;8;20240830;8;20240831;K4;2024008;;100000008;EMEA;USD;2400;2100;300;I;I;I
200002343;6;20240902;6;20240905;K4;2024009;;100000029;EMEA;USD;19996;17496,5;2499,5;I;I;I
200002344;4;20240903;4;20240907;K4;2024009;;100000024;APJ;USD;1596;1396,5;199,5;I;I;I
200002345;8;20240903;8;20240904;K4;2024009;;100000010;EMEA;USD;3063;2680,13;382,88;I;I;I
200002345;8;20240903;8;20240904;K4;2024009;;100000010;EMEA;USD;60789;53190,38;7598,63;I;I;I
200002346;5;20240904;5;20240909;K4;2024009;;100000018;APJ;USD;37319;32654,13;4664,88;I;I;I
200002346;5;20240904;5;20240909;K4;2024009;;100000018;APJ;USD;52316;45776,5;6539,5;I;I;I
200002347;11;20240905;11;20240910;K4;2024009;;100000034;AMER;USD;69332;60665,5;8666,5;I;I;I
200002349;2;20240907;2;20240912;K4;2024009;;100000006;EMEA;USD;23841;20860,88;2980,13;I;I;I
200002350;3;20240909;3;20240911;K4;2024009;;100000014;EMEA;USD;4190;3666,25;523,75;I;I;I
200002350;3;20240909;3;20240911;K4;2024009;;100000014;EMEA;USD;8986;7862,75;1123,25;I;I;I
200002350;3;20240909;3;20240911;K4;2024009;;100000014;EMEA;USD;54973;48101,38;6871,63;I;I;I
200002351;3;20240912;3;20240914;K4;2024009;;100000026;EMEA;USD;56289;49252,88;7036,13;I;I;I
200002352;4;20240912;4;20240917;K4;2024009;;100000020;APJ;USD;3894;3407,25;486,75;I;I;I
200002354;5;20240916;5;20240920;K4;2024009;;100000022;APJ;USD;44285;38749,38;5535,63;I;I;I
200002356;4;20240918;4;20240923;K4;2024009;;100000018;APJ;USD;60240;52710;7530;I;I;I
200002356;4;20240918;4;20240923;K4;2024009;;100000018;APJ;USD;75041;65660,88;9380,13;I;I;I
200002358;3;20240921;3;20240924;K4;2024009;;100000035;EMEA;USD;1298;1135,75;162,25;I;I;I
200002359;4;20240922;4;20240924;K4;2024009;;100000023;APJ;USD;14442;12636,75;1805,25;I;I;I
200002362;11;20240928;11;20241002;K4;2024009;;100000000;AMER;USD;3990;3491,25;498,75;I;I;I
200002364;3;20241001;3;20241004;K4;2024010;;100000026;EMEA;USD;4823;4220,13;602,88;I;I;I
200002364;3;20241001;3;20241004;K4;2024010;;100000026;EMEA;USD;24818;21715,75;3102,25;I;I;I
200002365;14;20241002;14;20241005;K4;2024010;;100000004;AMER;USD;26094;22832,25;3261,75;I;I;I
200002367;7;20241006;7;20241011;K4;2024010;;100000002;AMER;USD;26700;23362,5;3337,5;I;I;I
200002368;2;20241008;2;20241009;K4;2024010;;100000036;EMEA;USD;25589;22390,38;3198,63;I;I;I
200002368;2;20241008;2;20241009;K4;2024010;;100000036;EMEA;USD;32799;28699,13;4099,88;I;I;I
200002369;8;20241009;8;20241011;K4;2024010;;100000028;EMEA;USD;19853;17371,38;2481,63;I;I;I
200002370;4;20241011;4;20241012;K4;2024010;;100000023;APJ;USD;29994;26244,75;3749,25;I;I;I
200002370;4;20241011;4;20241012;K4;2024010;;100000023;APJ;USD;33585;29386,88;4198,13;I;I;I
200002371;8;20241011;8;20241012;K4;2024010;;100000028;EMEA;USD;10240;8960;1280;I;I;I
200002373;4;20241013;4;20241018;K4;2024010;;100000024;APJ;USD;19584;17136;2448;I;I;I
200002374;8;20241015;8;20241020;K4;2024010;;100000036;EMEA;USD;22026;19272,75;2753,25;I;I;I
200002375;2;20241018;2;20241021;K4;2024010;;100000038;EMEA;USD;49200;43050;6150;I;I;I
200002377;14;20241021;14;20241024;K4;2024010;;100000004;AMER;USD;24243;21212,63;3030,38;I;I;I
200002377;14;20241021;14;20241024;K4;2024010;;100000004;AMER;USD;73043;63912,63;9130,38;I;I;I
200002379;8;20241025;8;20241028;K4;2024010;;100000008;EMEA;USD;70044;61288,5;8755,5;I;I;I
200002380;3;20241027;3;20241031;K4;2024010;;100000013;EMEA;USD;24000;21000;3000;I;I;I
200002380;3;20241027;3;20241031;K4;2024010;;100000013;EMEA;USD;35400;30975;4425;I;I;I
200002381;3;20241027;3;20241031;K4;2024010;;100000011;EMEA;USD;7600;6650;950;I;I;I
200002382;8;20241028;8;20241030;K4;2024010;;100000038;EMEA;USD;21517;18827,38;2689,63;I;I;I
200002383;3;20241031;3;20241103;K4;2024010;;100000010;EMEA;USD;5512;4823;689;I;I;I
200002384;8;20241103;8;20241104;K4;2024011;;100000038;EMEA;USD;11997;10497,38;1499,63;I;I;I
200002385;1;20241106;1;20241111;K4;2024011;;100000033;AMER;USD;9995;8745,63;1249,38;I;I;I
200002385;1;20241106;1;20241111;K4;2024011;;100000033;AMER;USD;38180;33407,5;4772,5;I;I;I
200002386;9;20241106;9;20241110;K4;2024011;;100000032;AMER;USD;34478;30168,25;4309,75;I;I;I
200002388;6;20241110;6;20241111;K4;2024011;;100000026;EMEA;USD;3990;3491,25;498,75;I;I;I
200002390;11;20241112;11;20241117;K4;2024011;;100000030;AMER;USD;36607;32031,13;4575,88;I;I;I
200002391;4;20241113;4;20241114;K4;2024011;;100000020;APJ;USD;1197;1047,38;149,63;I;I;I
200002393;4;20241117;4;20241119;K4;2024011;;100000017;APJ;USD;7998;6998,25;999,75;I;I;I
200002394;10;20241120;10;20241121;K4;2024011;;100000032;AMER;USD;299;261,63;37,38;I;I;I
200002394;10;20241120;10;20241121;K4;2024011;;100000032;AMER;USD;60179;52656,63;7522,38;I;I;I
200002394;10;20241120;10;20241121;K4;2024011;;100000032;AMER;USD;115169;100772,88;14396,13;I;I;I
200002396;5;20241123;5;20241124;K4;2024011;;100000019;APJ;USD;2093;1831,38;261,63;I;I;I
200002397;11;20241125;11;20241129;K4;2024011;;100000030;AMER;USD;1914;1674,75;239,25;I;I;I
200002398;11;20241126;11;20241128;K4;2024011;;100000033;AMER;USD;63321;55405,88;7915,13;I;I;I
200002399;8;20241128;8;20241130;K4;2024011;;100000007;EMEA;USD;81983;71735,13;10247,88;I;I;I
200002400;7;20241130;7;20241205;K4;2024011;;100000032;AMER;USD;800;700;100;I;I;I
200002402;4;20241204;4;20241205;K4;2024012;;100000019;APJ;USD;7447;6516,13;930,88;I;I;I
200002403;8;20241204;8;20241207;K4;2024012;;100000036;EMEA;USD;1442;1261,75;180,25;I;I;I
200002403;8;20241204;8;20241207;K4;2024012;;100000036;EMEA;USD;30639;26809,13;3829,88;I;I;I
200002405;2;20241208;2;20241213;K4;2024012;;100000013;EMEA;USD;17097;14959,88;2137,13;I;I;I
200002406;2;20241208;2;20241211;K4;2024012;;100000029;EMEA;USD;12249;10717,88;1531,13;I;I;I
200002408;3;20241210;3;20241212;K4;2024012;;100000009;EMEA;USD;22944;20076;2868;I;I;I
200002409;7;20241211;7;20241216;K4;2024012;;100000031;AMER;USD;55294;48382,25;6911,75;I;I;I
200002410;6;20241212;6;20241217;K4;2024012;;100000010;EMEA;USD;38489;33677,88;4811,13;I;I;I
200002412;8;20241216;8;20241221;K4;2024012;;100000009;EMEA;USD;8166;7145,25;1020,75;I;I;I
200002412;8;20241216;8;20241221;K4;2024012;;100000009;EMEA;USD;24251;21219,63;3031,38;I;I;I
200002413;1;20241216;1;20241221;K4;2024012;;100000000;AMER;USD;4400;3850;550;I;I;I
200002415;2;20241219;2;20241224;K4;2024012;;100000036;EMEA;USD;1298;1135,75;162,25;I;I;I
200002415;2;20241219;2;20241224;K4;2024012;;100000036;EMEA;USD;13693;11981,38;1711,63;I;I;I
200002416;5;20241221;5;20241224;K4;2024012;;100000018;APJ;USD;9805;8579,38;1225,63;I;I;I
200002416;5;20241221;5;20241224;K4;2024012;;100000018;APJ;USD;11304;9891;1413;I;I;I
200002416;5;20241221;5;20241224;K4;2024012;;100000018;APJ;USD;86933;76066,38;10866,63;I;I;I
200002418;6;20241225;6;20241227;K4;2024012;;100000011;EMEA;USD;5768;5047;721;I;I;I
200002418;6;20241225;6;20241227;K4;2024012;;100000011;EMEA;USD;77864;68131;9733;I;I;I
200002422;7;20241231;7;20250102;K4;2024012;;100000034;AMER;USD;10296;9009;1287;I;I;I
200002423;2;20250101;2;20250103;K4;2025001;;100000025;EMEA;USD;45789;40065,38;5723,63;I;I;I
200002424;14;20250101;14;20250104;K4;2025001;;100000003;AMER;USD;2998;2623,25;374,75;I;I;I
200002424;14;20250101;14;20250104;K4;2025001;;100000003;AMER;USD;23044;20163,5;2880,5;I;I;I
200002426;8;20250104;8;20250105;K4;2025001;;100000039;EMEA;USD;3600;3150;450;I;I;I
200002426;8;20250104;8;20250105;K4;2025001;;100000039;EMEA;USD;47883;41897,63;5985,38;I;I;I
200002427;6;20250105;6;20250109;K4;2025001;;100000012;EMEA;USD;10888;9527;1361;I;I;I
200002427;6;20250105;6;20250109;K4;2025001;;100000012;EMEA;USD;12883;11272,63;1610,38;I;I;I
200002428;5;20250106;5;20250111;K4;2025001;;100000023;APJ;USD;1499;1311,63;187,38;I;I;I
200002429;2;20250109;2;20250114;K4;2025001;;100000035;EMEA;USD;4500;3937,5;562,5;I;I;I
200002429;2;20250109;2;20250114;K4;2025001;;100000035;EMEA;USD;46809;40957,88;5851,13;I;I;I
200002430;8;20250112;8;20250117;K4;2025001;;100000007;EMEA;USD;2288;2002;286;I;I;I
200002430;8;20250112;8;20250117;K4;2025001;;100000007;EMEA;USD;12284;10748,5;1535,5;I;I;I
200002430;8;20250112;8;20250117;K4;2025001;;100000007;EMEA;USD;29280;25620;3660;I;I;I
200002431;5;20250112;5;20250116;K4;2025001;;100000015;APJ;USD;1500;1312,5;187,5;I;I;I
200002433;1;20250115;1;20250116;K4;2025001;;100000033;AMER;USD;27445;24014,38;3430,63;I;I;I
200002435;6;20250118;6;20250120;K4;2025001;;100000011;EMEA;USD;1598;1398,25;199,75;I;I;I
200002436;10;20250120;10;20250122;K4;2025001;;100000001;AMER;USD;30539;26721,63;3817,38;I;I;I
200002437;8;20250123;8;20250125;K4;2025001;;100000039;EMEA;USD;3894;3407,25;486,75;I;I;I
200002438;6;20250125;6;20250130;K4;2025001;;100000035;EMEA;USD;27594;24144,75;3449,25;I;I;I
200002439;5;20250127;5;20250129;K4;2025001;;100000019;APJ;USD;14391;12592,13;1798,88;I;I;I
200002440;5;20250128;5;20250131;K4;2025001;;100000017;APJ;USD;9985;8736,88;1248,13;I;I;I
200002440;5;20250128;5;20250131;K4;2025001;;100000017;APJ;USD;29185;25536,88;3648,13;I;I;I
200002441;4;20250128;4;20250202;K4;2025001;;100000015;APJ;USD;16990;14866,25;2123,75;I;I;I
200002442;13;20250129;13;20250130;K4;2025001;;100000002;AMER;USD;38493;33681,38;4811,63;I;I;I
200002443;6;20250130;6;20250131;K4;2025001;;100000007;EMEA;USD;3196;2796,5;399,5;I;I;I
200002443;6;20250130;6;20250131;K4;2025001;;100000007;EMEA;USD;26821;23468,38;3352,63;I;I;I
200002443;6;20250130;6;20250131;K4;2025001;;100000007;EMEA;USD;32713;28623,88;4089,13;I;I;I
200002445;4;20250204;4;20250206;K4;2025002;;100000019;APJ;USD;9996;8746,5;1249,5;I;I;I
200002446;8;20250204;8;20250206;K4;2025002;;100000008;EMEA;USD;72984;63861;9123;I;I;I
200002447;3;20250204;3;20250207;K4;2025002;;100000006;EMEA;USD;7497;6559,88;937,13;I;I;I
200002447;3;20250204;3;20250207;K4;2025002;;100000006;EMEA;USD;10368;9072;1296;I;I;I
200002450;6;20250205;6;20250210;K4;2025002;;100000025;EMEA;USD;8465;7406,88;1058,13;I;I;I
200002451;2;20250206;2;20250209;K4;2025002;;100000027;EMEA;USD;51650;45193,75;6456,25;I;I;I
200002452;6;20250208;6;20250210;K4;2025002;;100000029;EMEA;USD;3000;2625;375;I;I;I
200002453;6;20250208;6;20250209;K4;2025002;;100000011;EMEA;USD;4998;4373,25;624,75;I;I;I
200002453;6;20250208;6;20250209;K4;2025002;;100000011;EMEA;USD;9132;7990,5;1141,5;I;I;I
200002456;3;20250212;3;20250215;K4;2025002;;100000039;EMEA;USD;6000;5250;750;I;I;I
200002456;3;20250212;3;20250215;K4;2025002;;100000039;EMEA;USD;20040;17535;2505;I;I;I
200002456;3;20250212;3;20250215;K4;2025002;;100000039;EMEA;USD;26822;23469,25;3352,75;I;I;I
200002458;4;20250216;4;20250220;K4;2025002;;100000021;APJ;USD;1197;1047,38;149,63;I;I;I
200002458;4;20250216;4;20250220;K4;2025002;;100000021;APJ;USD;23688;20727;2961;I;I;I
200002458;4;20250216;4;20250220;K4;2025002;;100000021;APJ;USD;34181;29908,38;4272,63;I;I;I
200002459;4;20250219;4;20250221;K4;2025002;;100000023;APJ;USD;10000;8750;1250;I;I;I
200002460;2;20250220;2;20250221;K4;2025002;;100000029;EMEA;USD;42775;37428,13;5346,88;I;I;I
200002462;2;20250224;2;20250225;K4;2025002;;100000035;EMEA;USD;114592;100268;14324;I;I;I
200002463;6;20250226;6;20250227;K4;2025002;;100000028;EMEA;USD;19497;17059,88;2437,13;I;I;I
200002467;6;20250303;6;20250307;K4;2025003;;100000027;EMEA;USD;6201;5425,88;775,13;I;I;I
200002468;5;20250303;5;20250308;K4;2025003;;100000019;APJ;USD;15590;13641,25;1948,75;I;I;I
200002469;11;20250304;11;20250306;K4;2025003;;100000001;AMER;USD;25735;22518,13;3216,88;I;I;I
200002470;11;20250304;11;20250305;K4;2025003;;100000004;AMER;USD;78717;68877,38;9839,63;I;I;I
200002471;6;20250306;6;20250309;K4;2025003;;100000029;EMEA;USD;6078;5318,25;759,75;I;I;I
200002471;6;20250306;6;20250309;K4;2025003;;100000029;EMEA;USD;24272;21238;3034;I;I;I
200002472;7;20250308;7;20250313;K4;2025003;;100000000;AMER;USD;63750;55781,25;7968,75;I;I;I
200002474;14;20250312;14;20250315;K4;2025003;;100000001;AMER;USD;37743;33025,13;4717,88;I;I;I
200002475;6;20250315;6;20250320;K4;2025003;;100000039;EMEA;USD;3597;3147,38;449,63;I;I;I
200002477;6;20250319;6;20250320;K4;2025003;;100000028;EMEA;USD;10000;8750;1250;I;I;I
200002477;6;20250319;6;20250320;K4;2025003;;100000028;EMEA;USD;11499;10061,63;1437,38;I;I;I
200002478;5;20250321;5;20250324;K4;2025003;;100000023;APJ;USD;22491;19679,63;2811,38;I;I;I
200002478;5;20250321;5;20250324;K4;2025003;;100000023;APJ;USD;39540;34597,5;4942,5;I;I;I
200002478;5;20250321;5;20250324;K4;2025003;;100000023;APJ;USD;43215;37813,13;5401,88;I;I;I
200002480;7;20250322;7;20250324;K4;2025003;;100000030;AMER;USD;24887;21776,13;3110,88;I;I;I
200002480;7;20250322;7;20250324;K4;2025003;;100000030;AMER;USD;40175;35153,13;5021,88;I;I;I
200002482;5;20250323;5;20250328;K4;2025003;;100000023;APJ;USD;30902;27039,25;3862,75;I;I;I
200002483;12;20250323;12;20250324;K4;2025003;;100000001;AMER;USD;10543;9225,13;1317,88;I;I;I
200002484;12;20250326;12;20250327;K4;2025003;;100000002;AMER;USD;19458;17025,75;2432,25;I;I;I
200002484;12;20250326;12;20250327;K4;2025003;;100000002;AMER;USD;35055;30673,13;4381,88;I;I;I
200002485;5;20250328;5;20250401;K4;2025003;;100000022;APJ;USD;59136;51744;7392;I;I;I
200002486;4;20250329;4;20250330;K4;2025003;;100000018;APJ;USD;117480;102795;14685;I;I;I
200002488;5;20250402;5;20250405;K4;2025004;;100000019;APJ;USD;11990;10491,25;1498,75;I;I;I
200002489;6;20250403;6;20250408;K4;2025004;;100000005;EMEA;USD;15094;13207,25;1886,75;I;I;I
200002491;4;20250405;4;20250407;K4;2025004;;100000024;APJ;USD;3605;3154,38;450,63;I;I;I
200002493;5;20250408;5;20250411;K4;2025004;;100000016;APJ;USD;3192;2793;399;I;I;I
200002493;5;20250408;5;20250411;K4;2025004;;100000016;APJ;USD;52683;46097,63;6585,38;I;I;I
200002493;5;20250408;5;20250411;K4;2025004;;100000016;APJ;USD;108969;95347,88;13621,13;I;I;I
200002496;4;20250413;4;20250414;K4;2025004;;100000021;APJ;USD;5593;4893,88;699,13;I;I;I
200002499;2;20250418;2;20250419;K4;2025004;;100000008;EMEA;USD;31600;27650;3950;I;I;I
200002501;3;20250421;3;20250423;K4;2025004;;100000009;EMEA;USD;29994;26244,75;3749,25;X;X;X
200002501;3;20250421;3;20250423;K4;2025004;;100000009;EMEA;USD;57988;50739,5;7248,5;X;X;X
200002502;6;20250423;6;20250427;K4;2025004;;100000026;EMEA;USD;2400;2100;300;I;I;I
200002502;6;20250423;6;20250427;K4;2025004;;100000026;EMEA;USD;19500;17062,5;2437,5;I;I;I
200002503;8;20250424;8;20250428;K4;2025004;;100000014;EMEA;USD;11466;10032,75;1433,25;I;I;I
200002503;8;20250424;8;20250428;K4;2025004;;100000014;EMEA;USD;33845;29614,38;4230,63;I;I;I
200002504;6;20250425;6;20250429;K4;2025004;;100000029;EMEA;USD;64374;56327,25;8046,75;I;I;I
200002506;2;20250429;2;20250502;K4;2025004;;100000012;EMEA;USD;2871;2512,13;358,88;I;I;I
200002507;4;20250429;4;20250504;K4;2025004;;100000017;APJ;USD;5512;4823;689;I;I;I
200002508;4;20250501;4;20250503;K4;2025005;;100000015;APJ;USD;1596;1396,5;199,5;I;I;I
200002508;4;20250501;4;20250503;K4;2025005;;100000015;APJ;USD;30802;26951,75;3850,25;I;I;I
200002510;2;20250505;2;20250509;K4;2025005;;100000006;EMEA;USD;14997;13122,38;1874,63;I;I;I
200002510;2;20250505;2;20250509;K4;2025005;;100000006;EMEA;USD;40287;35251,13;5035,88;I;I;I
200002511;5;20250505;5;20250508;K4;2025005;;100000024;APJ;USD;1494;1307,25;186,75;I;I;I
200002512;9;20250507;9;20250508;K4;2025005;;100000002;AMER;USD;34497;30184,88;4312,13;I;I;I
200002512;9;20250507;9;20250508;K4;2025005;;100000002;AMER;USD;48178;42155,75;6022,25;I;I;I
200002515;13;20250511;13;20250513;K4;2025005;;100000000;AMER;USD;22491;19679,63;2811,38;I;I;I
200002516;4;20250514;4;20250518;K4;2025005;;100000019;APJ;USD;24981;21858,38;3122,63;I;I;I
200002517;4;20250515;4;20250520;K4;2025005;;100000020;APJ;USD;2093;1831,38;261,63;I;I;I
200002518;6;20250515;6;20250519;K4;2025005;;100000009;EMEA;USD;57740;50522,5;7217,5;I;I;I
200002519;14;20250515;14;20250516;K4;2025005;;100000000;AMER;USD;3000;2625;375;I;I;I
200002520;6;20250517;6;20250519;K4;2025005;;100000010;EMEA;USD;8008;7007;1001;I;I;I
200002523;5;20250524;5;20250528;K4;2025005;;100000019;APJ;USD;4998;4373,25;624,75;I;I;I
200002524;5;20250526;5;20250530;K4;2025005;;100000022;APJ;USD;9525;8334,38;1190,63;I;I;I
200002526;3;20250531;3;20250602;K4;2025005;;100000028;EMEA;USD;3597;3147,38;449,63;I;I;I
200002526;3;20250531;3;20250602;K4;2025005;;100000028;EMEA;USD;9719;8504,13;1214,88;I;I;I
200002527;3;20250602;3;20250604;K4;2025006;;100000028;EMEA;USD;42495;37183,13;5311,88;I;I;I
200002528;10;20250604;10;20250607;K4;2025006;;100000033;AMER;USD;3143;2750,13;392,88;I;I;I
200002528;10;20250604;10;20250607;K4;2025006;;100000033;AMER;USD;54411;47609,63;6801,38;I;I;I
200002531;3;20250612;3;20250614;K4;2025006;;100000007;EMEA;USD;249;217,88;31,13;I;I;I
200002534;4;20250620;4;20250621;K4;2025006;;100000018;APJ;USD;11990;10491,25;1498,75;I;I;I
200002534;4;20250620;4;20250621;K4;2025006;;100000018;APJ;USD;34227;29948,63;4278,38;I;I;I
200002537;3;20250626;3;20250627;K4;2025006;;100000029;EMEA;USD;17394;15219,75;2174,25;I;I;I
200002537;3;20250626;3;20250627;K4;2025006;;100000029;EMEA;USD;70992;62118;8874;I;I;I
200002539;3;20250629;3;20250702;K4;2025006;;100000029;EMEA;USD;43543;38100,13;5442,88;I;I;I
