SALESORDERID;SALESORDERITEM;PRODUCTID;NOTEID;CURRENCY;GROSSAMOUNT;NETAMOUNT;TAXAMOUNT;ITEMATPSTATUS;OPITEMPOS;QUANTITY;QUANTITYUNIT;DELIVERYDATE
200003123;10;MZ-FG-E101;;USD;249;217,88;31,13;I;;8;EA;20271219
200003123;20;MZ-FG-C900;;USD;525;459,38;65,63;I;;5;EA;20271219
200003124;10;MZ-FG-C900;;USD;525;459,38;65,63;I;;7;EA;20271221
200003124;20;MZ-FG-E101;;USD;249;217,88;31,13;I;;6;EA;20271221
200003124;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;10;EA;20271221
200003124;40;TG11;;USD;3000;2625;375;I;;1;EA;20271221
200003125;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;9;EA;20271213
200003125;20;MZ-TG-SR01;;USD;4800;4200;600;I;;8;EA;20271213
200003125;30;MZ-TG-SR01;;USD;4800;4200;600;I;;4;EA;20271213
200003125;40;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;6;EA;20271213
200003126;10;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;2;EA;20271227
200003127;10;MZ-FG-C10;;USD;1200;1050;150;I;;10;EA;20280103
200003127;20;MZ-FG-C900;;USD;525;459,38;65,63;I;;8;EA;20280103
200003127;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;4;EA;20280103
200003127;40;MZ-FG-C900;;USD;525;459,38;65,63;I;;6;EA;20280103
200003127;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;4;EA;20280103
200003128;10;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;1;EA;20271216
200003129;10;MZ-TG-Y240;;USD;400;350;50;I;;7;EA;20271222
200003130;10;TG11;;USD;3000;2625;375;I;;3;EA;20271221
200003130;20;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;4;EA;20271221
200003130;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;6;EA;20271221
200003131;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;10;EA;20271227
200003132;10;M-01;;USD;319;279,13;39,88;I;;9;EA;20271230
200003132;20;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;5;EA;20271230
200003132;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;7;EA;20271230
200003132;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;5;EA;20271230
200003133;10;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;7;EA;20280109
200003134;10;MZ-FG-C10;;USD;1200;1050;150;I;;9;EA;20271229
200003134;20;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;9;EA;20271229
200003134;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;9;EA;20271229
200003134;40;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;9;EA;20271229
200003134;50;TG11;;USD;3000;2625;375;I;;5;EA;20271229
200003134;60;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;7;EA;20271229
200003135;10;FG226;;USD;299;261,63;37,38;I;;8;EA;20280117
200003135;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;3;EA;20280117
200003135;30;MZ-FG-C10;;USD;1200;1050;150;I;;6;EA;20280117
200003135;40;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;3;EA;20280117
200003135;50;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;5;EA;20280117
200003136;10;M1;;USD;1144;1001;143;I;;9;EA;20280105
200003136;20;TG11;;USD;3000;2625;375;I;;8;EA;20280105
200003136;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;10;EA;20280105
200003137;10;MZ-FG-E101;;USD;249;217,88;31,13;I;;5;EA;20271229
200003137;20;MZ-FG-E101;;USD;249;217,88;31,13;I;;10;EA;20271229
200003137;30;M-01;;USD;319;279,13;39,88;I;;8;EA;20271229
200003137;40;MZ-FG-C10;;USD;1200;1050;150;I;;4;EA;20271229
200003137;50;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;9;EA;20271229
200003137;60;MZ-FG-E102;;USD;399;349,13;49,88;I;;5;EA;20271229
200003138;10;FG226;;USD;299;261,63;37,38;I;;7;EA;20280107
200003138;20;MZ-FG-C21;;USD;649;567,88;81,13;I;;2;EA;20280107
200003138;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;3;EA;20280107
200003138;40;MZ-FG-E103;;USD;449;392,88;56,13;I;;4;EA;20280107
200003138;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;10;EA;20280107
200003138;60;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;2;EA;20280107
200003139;10;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;8;EA;20280110
200003139;20;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;3;EA;20280110
200003139;30;MZ-TG-SR01;;USD;4800;4200;600;I;;1;EA;20280110
200003139;40;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;8;EA;20280110
200003139;50;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;10;EA;20280110
200003140;10;MZ-FG-E103;;USD;449;392,88;56,13;I;;10;EA;20280122
200003140;20;M1;;USD;1144;1001;143;I;;3;EA;20280122
200003140;30;MZ-TG-SR01;;USD;4800;4200;600;I;;2;EA;20280122
200003140;40;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;3;EA;20280122
200003141;10;MZ-FG-E102;;USD;399;349,13;49,88;I;;7;EA;20280102
200003141;20;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;1;EA;20280102
200003141;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;2;EA;20280102
200003141;40;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;4;EA;20280102
200003142;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;2;EA;20280110
200003142;20;MZ-TG-Y240;;USD;400;350;50;I;;4;EA;20280110
200003142;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;8;EA;20280110
200003142;40;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;5;EA;20280110
200003143;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;1;EA;20280113
200003143;20;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;1;EA;20280113
200003144;10;MZ-FG-C10;;USD;1200;1050;150;I;;2;EA;20280203
200003144;20;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;4;EA;20280203
200003144;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;10;EA;20280203
200003145;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;1;EA;20280124
200003146;10;MZ-TG-Y240;;USD;400;350;50;I;;8;EA;20280114
200003146;20;FG226;;USD;299;261,63;37,38;I;;8;EA;20280114
200003146;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;3;EA;20280114
200003147;10;M-01;;USD;319;279,13;39,88;I;;9;EA;20280115
200003147;20;MZ-TG-SR01;;USD;4800;4200;600;I;;8;EA;20280115
200003148;10;FG226;;USD;299;261,63;37,38;I;;7;EA;20280111
200003148;20;CM-FL-V00;;USD;799;699,13;99,88;I;;10;EA;20280111
200003148;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;3;EA;20280111
200003148;40;MZ-FG-C10;;USD;1200;1050;150;I;;3;EA;20280111
200003148;50;MZ-TG-Y240;;USD;400;350;50;I;;7;EA;20280111
200003148;60;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;7;EA;20280111
200003149;10;TG11;;USD;3000;2625;375;I;;7;EA;20280121
200003149;20;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;7;EA;20280121
200003150;10;CM-FL-V00;;USD;799;699,13;99,88;I;;9;EA;20280117
200003150;20;TG11;;USD;3000;2625;375;I;;2;EA;20280117
200003150;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;1;EA;20280117
200003151;10;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;10;EA;20280126
200003151;20;CM-FL-V00;;USD;799;699,13;99,88;I;;5;EA;20280126
200003152;10;MZ-FG-E102;;USD;399;349,13;49,88;I;;3;EA;20280126
200003152;20;MZ-TG-SR01;;USD;4800;4200;600;I;;6;EA;20280126
200003152;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;9;EA;20280126
200003152;40;TG11;;USD;3000;2625;375;I;;10;EA;20280126
200003153;10;M-01;;USD;319;279,13;39,88;I;;6;EA;20280207
200003153;20;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;2;EA;20280207
200003154;10;MZ-FG-C900;;USD;525;459,38;65,63;I;;5;EA;20280215
200003154;20;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;6;EA;20280215
200003155;10;CM-FL-V00;;USD;799;699,13;99,88;I;;9;EA;20280201
200003155;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;3;EA;20280201
200003155;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;8;EA;20280201
200003155;40;MZ-FG-C950;;USD;689;602,88;86,13;I;;10;EA;20280201
200003155;50;MZ-TG-Y200;;USD;399;349,13;49,88;I;;1;EA;20280201
200003155;60;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;7;EA;20280201
200003156;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;4;EA;20280206
200003156;20;TG11;;USD;3000;2625;375;I;;1;EA;20280206
200003156;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;2;EA;20280206
200003156;40;MZ-FG-E103;;USD;449;392,88;56,13;I;;10;EA;20280206
200003156;50;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;5;EA;20280206
200003156;60;MZ-TG-SR01;;USD;4800;4200;600;I;;1;EA;20280206
200003157;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;3;EA;20280302
200003157;20;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;4;EA;20280302
200003157;30;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;6;EA;20280302
200003157;40;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;10;EA;20280302
200003157;50;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;9;EA;20280302
200003157;60;TG11;;USD;3000;2625;375;I;;4;EA;20280302
200003158;10;MZ-FG-E101;;USD;249;217,88;31,13;I;;8;EA;20280218
200003158;20;MZ-TG-Y240;;USD;400;350;50;I;;3;EA;20280218
200003158;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;8;EA;20280218
200003158;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;10;EA;20280218
200003158;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;9;EA;20280218
200003158;60;MZ-FG-C900;;USD;525;459,38;65,63;I;;2;EA;20280218
200003159;10;CM-FL-V00;;USD;799;699,13;99,88;I;;6;EA;20280214
200003159;20;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;2;EA;20280214
200003159;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;10;EA;20280214
200003159;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;10;EA;20280214
200003159;50;MZ-FG-E103;;USD;449;392,88;56,13;I;;3;EA;20280214
200003159;60;M1;;USD;1144;1001;143;I;;5;EA;20280214
200003160;10;MZ-FG-E102;;USD;399;349,13;49,88;I;;9;EA;20280213
200003160;20;MZ-FG-E101;;USD;249;217,88;31,13;I;;2;EA;20280213
200003161;10;MZ-FG-C21;;USD;649;567,88;81,13;I;;1;EA;20280218
200003161;20;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;6;EA;20280218
200003161;30;TG11;;USD;3000;2625;375;I;;7;EA;20280218
200003161;40;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;8;EA;20280218
200003161;50;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;10;EA;20280218
200003162;10;MZ-TG-Y200;;USD;399;349,13;49,88;I;;8;EA;20280304
200003162;20;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;8;EA;20280304
200003162;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;10;EA;20280304
200003162;40;MZ-TG-Y240;;USD;400;350;50;I;;1;EA;20280304
200003162;50;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;7;EA;20280304
200003163;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;5;EA;20280228
200003163;20;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;8;EA;20280228
200003163;30;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;4;EA;20280228
200003163;40;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;1;EA;20280228
200003164;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;1;EA;20280210
200003164;20;FG226;;USD;299;261,63;37,38;I;;9;EA;20280210
200003164;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;7;EA;20280210
200003164;40;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;7;EA;20280210
200003164;50;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;9;EA;20280210
200003165;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;6;EA;20280227
200003165;20;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;1;EA;20280227
200003165;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;2;EA;20280227
200003166;10;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;9;EA;20280303
200003166;20;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;2;EA;20280303
200003166;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;7;EA;20280303
200003167;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;7;EA;20280302
200003167;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;8;EA;20280302
200003167;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;6;EA;20280302
200003167;40;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;8;EA;20280302
200003167;50;MZ-FG-E102;;USD;399;349,13;49,88;I;;1;EA;20280302
200003168;10;FG226;;USD;299;261,63;37,38;I;;8;EA;20280217
200003168;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;6;EA;20280217
200003168;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;3;EA;20280217
200003168;40;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;5;EA;20280217
200003169;10;MZ-FG-E102;;USD;399;349,13;49,88;I;;6;EA;20280301
200003169;20;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;9;EA;20280301
200003170;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;8;EA;20280217
200003170;20;MZ-FG-C990;;USD;721;630,88;90,13;I;;6;EA;20280217
200003170;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;8;EA;20280217
200003171;10;MZ-FG-C950;;USD;689;602,88;86,13;I;;2;EA;20280311
200003172;10;MZ-FG-C10;;USD;1200;1050;150;I;;6;EA;20280218
200003172;20;MZ-FG-C950;;USD;689;602,88;86,13;I;;9;EA;20280218
200003172;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;6;EA;20280218
200003172;40;MZ-FG-C21;;USD;649;567,88;81,13;I;;1;EA;20280218
200003173;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;2;EA;20280225
200003173;20;M-01;;USD;319;279,13;39,88;I;;2;EA;20280225
200003174;10;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;10;EA;20280303
200003174;20;MZ-FG-C10;;USD;1200;1050;150;I;;7;EA;20280303
200003174;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;3;EA;20280303
200003174;40;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;10;EA;20280303
200003175;10;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;2;EA;20280217
200003175;20;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;4;EA;20280217
200003175;30;MZ-TG-SR01;;USD;4800;4200;600;I;;9;EA;20280217
200003175;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;3;EA;20280217
200003176;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;10;EA;20280316
200003176;20;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;2;EA;20280316
200003176;30;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;4;EA;20280316
200003176;40;M-01;;USD;319;279,13;39,88;I;;2;EA;20280316
200003177;10;M-01;;USD;319;279,13;39,88;I;;5;EA;20280317
200003177;20;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;5;EA;20280317
200003177;30;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;6;EA;20280317
200003177;40;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;9;EA;20280317
200003177;50;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;1;EA;20280317
200003177;60;MZ-FG-E101;;USD;249;217,88;31,13;I;;8;EA;20280317
200003178;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;4;EA;20280228
200003178;20;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;3;EA;20280228
200003179;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;8;EA;20280302
200003179;20;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;1;EA;20280302
200003179;30;MZ-FG-C10;;USD;1200;1050;150;I;;5;EA;20280302
200003179;40;CM-FL-V00;;USD;799;699,13;99,88;I;;6;EA;20280302
200003180;10;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;7;EA;20280311
200003180;20;MZ-FG-C950;;USD;689;602,88;86,13;I;;7;EA;20280311
200003180;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;9;EA;20280311
200003181;10;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;8;EA;20280315
200003181;20;CM-FL-V00;;USD;799;699,13;99,88;I;;8;EA;20280315
200003181;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;3;EA;20280315
200003181;40;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;5;EA;20280315
200003181;50;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;3;EA;20280315
200003182;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;1;EA;20280309
200003183;10;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;7;EA;20280316
200003184;10;TG11;;USD;3000;2625;375;I;;8;EA;20280302
200003184;20;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;5;EA;20280302
200003185;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;4;EA;20280319
200003185;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;2;EA;20280319
200003185;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;9;EA;20280319
200003185;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;7;EA;20280319
200003185;50;MZ-FG-E101;;USD;249;217,88;31,13;I;;3;EA;20280319
200003185;60;MZ-FG-C10;;USD;1200;1050;150;I;;6;EA;20280319
200003186;10;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;8;EA;20280322
200003187;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;3;EA;20280308
200003188;10;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;4;EA;20280312
200003188;20;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;3;EA;20280312
200003189;10;M-01;;USD;319;279,13;39,88;I;;1;EA;20280326
200003189;20;MZ-TG-SR01;;USD;4800;4200;600;I;;5;EA;20280326
200003189;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;9;EA;20280326
200003189;40;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;9;EA;20280326
200003189;50;M-01;;USD;319;279,13;39,88;I;;2;EA;20280326
200003190;10;TG11;;USD;3000;2625;375;I;;4;EA;20280328
200003190;20;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;5;EA;20280328
200003190;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;7;EA;20280328
200003190;40;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;1;EA;20280328
200003190;50;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;2;EA;20280328
200003190;60;MZ-TG-SR01;;USD;4800;4200;600;I;;5;EA;20280328
200003191;10;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;6;EA;20280316
200003191;20;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;8;EA;20280316
200003191;30;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;9;EA;20280316
200003191;40;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;6;EA;20280316
200003191;50;MZ-TG-Y200;;USD;399;349,13;49,88;I;;7;EA;20280316
200003192;10;MZ-FG-C900;;USD;525;459,38;65,63;I;;1;EA;20280330
200003193;10;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;7;EA;20280320
200003193;20;MZ-TG-Y200;;USD;399;349,13;49,88;I;;9;EA;20280320
200003193;30;FG226;;USD;299;261,63;37,38;I;;4;EA;20280320
200003194;10;MZ-FG-E101;;USD;249;217,88;31,13;I;;6;EA;20280311
200003194;20;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;6;EA;20280311
200003195;10;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;8;EA;20280318
200003195;20;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;6;EA;20280318
200003195;30;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;9;EA;20280318
200003196;10;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;6;EA;20280323
200003196;20;TG11;;USD;3000;2625;375;I;;2;EA;20280323
200003197;10;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;6;EA;20280402
200003198;10;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;9;EA;20280412
200003198;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;7;EA;20280412
200003198;30;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;10;EA;20280412
200003198;40;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;4;EA;20280412
200003198;50;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;8;EA;20280412
200003198;60;MZ-FG-E101;;USD;249;217,88;31,13;I;;5;EA;20280412
200003199;10;MZ-FG-E101;;USD;249;217,88;31,13;I;;6;EA;20280420
200003200;10;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;3;EA;20280412
200003200;20;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;5;EA;20280412
200003200;30;MZ-FG-C10;;USD;1200;1050;150;I;;8;EA;20280412
200003200;40;FG226;;USD;299;261,63;37,38;I;;6;EA;20280412
200003200;50;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;6;EA;20280412
200003201;10;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;9;EA;20280421
200003201;20;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;5;EA;20280421
200003201;30;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;10;EA;20280421
200003201;40;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;8;EA;20280421
200003201;50;MZ-FG-E102;;USD;399;349,13;49,88;I;;2;EA;20280421
200003201;60;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;6;EA;20280421
200003202;10;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;5;EA;20280325
200003203;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;5;EA;20280402
200003203;20;M1;;USD;1144;1001;143;I;;1;EA;20280402
200003203;30;MZ-FG-C21;;USD;649;567,88;81,13;I;;10;EA;20280402
200003204;10;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;3;EA;20280424
200003204;20;MZ-FG-C900;;USD;525;459,38;65,63;I;;7;EA;20280424
200003204;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;2;EA;20280424
200003204;40;MZ-TG-Y120;;USD;7900;6912,5;987,5;I;;7;EA;20280424
200003204;50;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;5;EA;20280424
200003205;10;M-01;;USD;319;279,13;39,88;I;;1;EA;20280404
200003205;20;M1;;USD;1144;1001;143;I;;4;EA;20280404
200003205;30;MZ-FG-C10;;USD;1200;1050;150;I;;8;EA;20280404
200003205;40;MZ-FG-E101;;USD;249;217,88;31,13;I;;10;EA;20280404
200003205;50;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;1;EA;20280404
200003206;10;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;2;EA;20280406
200003206;20;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;3;EA;20280406
200003207;10;MZ-FG-C990;;USD;721;630,88;90,13;I;;10;EA;20280410
200003207;20;MZ-FG-C20;;USD;1361;1190,88;170,13;I;;8;EA;20280410
200003208;10;MZ-FG-E16;;USD;2499;2186,63;312,38;I;;6;EA;20280411
200003208;20;MZ-FG-C21;;USD;649;567,88;81,13;I;;4;EA;20280411
200003208;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;2;EA;20280411
200003208;40;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;2;EA;20280411
200003208;50;MZ-FG-E101;;USD;249;217,88;31,13;I;;10;EA;20280411
200003209;10;MZ-TG-SR01;;USD;4800;4200;600;I;;1;EA;20280430
200003209;20;M1;;USD;1144;1001;143;I;;3;EA;20280430
200003210;10;MZ-TG-Y200;;USD;399;349,13;49,88;I;;6;EA;20280411
200003210;20;MZ-FG-C900;;USD;525;459,38;65,63;I;;3;EA;20280411
200003210;30;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;7;EA;20280411
200003210;40;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;6;EA;20280411
200003210;50;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;7;EA;20280411
200003210;60;M1;;USD;1144;1001;143;I;;9;EA;20280411
200003211;10;MZ-TG-A25;;USD;1500;1312,5;187,5;I;;2;EA;20280418
200003211;20;MZ-FG-E102;;USD;399;349,13;49,88;I;;4;EA;20280418
200003211;30;MZ-FG-E17;;USD;2499;2186,63;312,38;I;;3;EA;20280418
200003211;40;M-01;;USD;319;279,13;39,88;I;;2;EA;20280418
200003211;50;MZ-FG-M550;;USD;2499;2186,63;312,38;I;;1;EA;20280418
200003212;10;MZ-FG-E15;;USD;3999;3499,13;499,88;I;;2;EA;20280420
200003212;20;MZ-FG-E108;;USD;1299;1136,63;162,38;I;;1;EA;20280420
200003212;30;MZ-FG-E103;;USD;449;392,88;56,13;I;;1;EA;20280420
200003213;10;M1;;USD;1144;1001;143;I;;6;EA;20280413
200003214;10;MZ-TG-A26;;USD;1900;1662,5;237,5;I;;5;EA;20280504
200003214;20;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;1;EA;20280504
200003214;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;2;EA;20280504
200003214;40;MZ-FG-P010;;USD;1199;1049,13;149,88;I;;1;EA;20280504
200003214;50;MZ-TG-A27;;USD;2250;1968,75;281,25;I;;4;EA;20280504
200003215;10;TG11;;USD;3000;2625;375;I;;8;EA;20280501
200003215;20;MZ-FG-M500;;USD;5499;4811,63;687,38;I;;8;EA;20280501
200003215;30;MZ-FG-C10;;USD;1200;1050;150;I;;1;EA;20280501
200003215;40;MZ-FG-R300;;USD;1250;1093,75;156,25;I;;8;EA;20280501
200003215;50;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;5;EA;20280501
200003216;10;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;4;EA;20280424
200003216;20;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;5;EA;20280424
200003217;10;MZ-FG-R100;;USD;4999;4374,13;624,88;I;;3;EA;20280502
200003217;20;M1;;USD;1144;1001;143;I;;1;EA;20280502
200003218;10;MZ-TG-E202;;USD;4599;4024,13;574,88;I;;9;EA;20280419
200003218;20;MZ-FG-M525;;USD;1999;1749,13;249,88;I;;9;EA;20280419
200003218;30;MZ-TG-A20;;USD;3999;3499,13;499,88;I;;6;EA;20280419
200003218;40;MZ-FG-R200;;USD;1499;1311,63;187,38;I;;4;EA;20280419
